year,source,hsanum,hsacity,hsastate,agesex_grp,pop
2015,Census+HUD,20029,Sanford,ME,M_20_24,1209.21956
2015,Census+HUD,20030,Skowhegan,ME,M_20_24,755.7013900000001
2015,Census+HUD,20031,Waterville,ME,M_20_24,2050.62732
2015,Census+HUD,20033,York,ME,M_20_24,1286.29648
2015,Census+HUD,20035,Greenville,ME,M_20_24,50.2844
2015,Census+HUD,30006,Dover,NH,M_20_24,389.44128
2015,Census+HUD,20001,Augusta,ME,M_25_29,1949.7675
2015,Census+HUD,20002,Bangor,ME,M_25_29,4823.86863
2015,Census+HUD,20003,Bar Harbor,ME,M_25_29,282.0636
2015,Census+HUD,20005,Belfast,ME,M_25_29,575.8369
2015,Census+HUD,20006,Biddeford,ME,M_25_29,2281.30812
2015,Census+HUD,20007,Blue Hill,ME,M_25_29,342.7452
2015,Census+HUD,20008,Boothbay Harbor,ME,M_25_29,144.64378
2015,Census+HUD,20009,Bridgton,ME,M_25_29,586.4195
2015,Census+HUD,20010,Brunswick,ME,M_25_29,2263.57162
2015,Census+HUD,20011,Calais,ME,M_25_29,313.48746
2015,Census+HUD,20012,Caribou,ME,M_25_29,418.29266
2015,Census+HUD,20013,Damariscotta,ME,M_25_29,258.57096
2015,Census+HUD,20014,Dover-Foxcroft,ME,M_25_29,490.40577
2015,Census+HUD,20015,Ellsworth,ME,M_25_29,700.2202199999999
2015,Census+HUD,20016,Farmington,ME,M_25_29,1092.5463599999998
2015,Census+HUD,20017,Fort Kent,ME,M_25_29,309.5498
2015,Census+HUD,20018,Houlton,ME,M_25_29,455.56411
2015,Census+HUD,20019,Lewiston,ME,M_25_29,3412.72037
2015,Census+HUD,20020,Lincoln,ME,M_25_29,469.9252
2015,Census+HUD,20021,Machias,ME,M_25_29,319.9638
2015,Census+HUD,20022,Millinocket,ME,M_25_29,380.61215
2015,Census+HUD,20023,Norway,ME,M_25_29,707.29076
2015,Census+HUD,20024,Pittsfield,ME,M_25_29,584.89815
2015,Census+HUD,20025,Portland,ME,M_25_29,8483.92158
2015,Census+HUD,20026,Presque Isle,ME,M_25_29,574.0773399999999
2015,Census+HUD,20027,Rockland,ME,M_25_29,1318.90564
2015,Census+HUD,20028,Rumford,ME,M_25_29,397.19205999999997
2015,Census+HUD,20029,Sanford,ME,M_25_29,1295.46634
2015,Census+HUD,20030,Skowhegan,ME,M_25_29,816.3699300000001
2015,Census+HUD,20031,Waterville,ME,M_25_29,1905.50932
2015,Census+HUD,20033,York,ME,M_25_29,1378.04072
2015,Census+HUD,20035,Greenville,ME,M_25_29,45.004799999999996
2015,Census+HUD,30006,Dover,NH,M_25_29,417.21792000000005
2015,Census+HUD,20001,Augusta,ME,M_30_34,1974.81047
2015,Census+HUD,20002,Bangor,ME,M_30_34,3853.75042
2015,Census+HUD,20003,Bar Harbor,ME,M_30_34,266.52132
2015,Census+HUD,20005,Belfast,ME,M_30_34,567.3604
2015,Census+HUD,20006,Biddeford,ME,M_30_34,2212.55424
2015,Census+HUD,20007,Blue Hill,ME,M_30_34,323.85924
2015,Census+HUD,20008,Boothbay Harbor,ME,M_30_34,140.30069
2015,Census+HUD,20009,Bridgton,ME,M_30_34,569.68691
2015,Census+HUD,20010,Brunswick,ME,M_30_34,2248.96411
2015,Census+HUD,20011,Calais,ME,M_30_34,322.79478
2015,Census+HUD,20012,Caribou,ME,M_30_34,398.11082
2015,Census+HUD,20013,Damariscotta,ME,M_30_34,250.80708
2015,Census+HUD,20014,Dover-Foxcroft,ME,M_30_34,478.10339000000005
2015,Census+HUD,20015,Ellsworth,ME,M_30_34,669.18387
2015,Census+HUD,20016,Farmington,ME,M_30_34,956.0683899999999
2015,Census+HUD,20017,Fort Kent,ME,M_30_34,294.6146
2015,Census+HUD,20018,Houlton,ME,M_30_34,429.65729
2015,Census+HUD,20019,Lewiston,ME,M_30_34,3395.06925
2015,Census+HUD,20020,Lincoln,ME,M_30_34,372.18866
2015,Census+HUD,20021,Machias,ME,M_30_34,329.46340000000004
2015,Census+HUD,20022,Millinocket,ME,M_30_34,303.14105
2015,Census+HUD,20023,Norway,ME,M_30_34,697.2208400000001
2015,Census+HUD,20024,Pittsfield,ME,M_30_34,495.22984999999994
2015,Census+HUD,20025,Portland,ME,M_30_34,8182.67742
2015,Census+HUD,20026,Presque Isle,ME,M_30_34,546.37918
2015,Census+HUD,20027,Rockland,ME,M_30_34,1363.50638
2015,Census+HUD,20028,Rumford,ME,M_30_34,388.88606999999996
2015,Census+HUD,20029,Sanford,ME,M_30_34,1256.4236799999999
2015,Census+HUD,20030,Skowhegan,ME,M_30_34,741.18595
2015,Census+HUD,20031,Waterville,ME,M_30_34,1903.00496
2015,Census+HUD,20033,York,ME,M_30_34,1336.50944
2015,Census+HUD,20035,Greenville,ME,M_30_34,48.28976
2015,Census+HUD,30006,Dover,NH,M_30_34,404.64384
2015,Census+HUD,20001,Augusta,ME,M_35_39,1898.52249
2015,Census+HUD,20002,Bangor,ME,M_35_39,3452.55456
2015,Census+HUD,20003,Bar Harbor,ME,M_35_39,255.00852
2015,Census+HUD,20005,Belfast,ME,M_35_39,652.1254
2015,Census+HUD,20006,Biddeford,ME,M_35_39,2117.38644
2015,Census+HUD,20007,Blue Hill,ME,M_35_39,309.86964
2015,Census+HUD,20008,Boothbay Harbor,ME,M_35_39,147.85389
2015,Census+HUD,20009,Bridgton,ME,M_35_39,551.55195
2015,Census+HUD,20010,Brunswick,ME,M_35_39,2067.52037
2015,Census+HUD,20011,Calais,ME,M_35_39,342.25554
2015,Census+HUD,20012,Caribou,ME,M_35_39,425.50046
2015,Census+HUD,20013,Damariscotta,ME,M_35_39,264.30948
2015,Census+HUD,20014,Dover-Foxcroft,ME,M_35_39,471.45606
2015,Census+HUD,20015,Ellsworth,ME,M_35_39,649.7619900000001
2015,Census+HUD,20016,Farmington,ME,M_35_39,888.0551399999999
2015,Census+HUD,20017,Fort Kent,ME,M_35_39,314.8838
2015,Census+HUD,20018,Houlton,ME,M_35_39,454.33572999999996
2015,Census+HUD,20019,Lewiston,ME,M_35_39,3314.8158200000003
2015,Census+HUD,20020,Lincoln,ME,M_35_39,331.84234000000004
2015,Census+HUD,20021,Machias,ME,M_35_39,349.32620000000003
2015,Census+HUD,20022,Millinocket,ME,M_35_39,272.07005
2015,Census+HUD,20023,Norway,ME,M_35_39,747.06165
2015,Census+HUD,20024,Pittsfield,ME,M_35_39,500.50845
2015,Census+HUD,20025,Portland,ME,M_35_39,7500.32724
2015,Census+HUD,20026,Presque Isle,ME,M_35_39,583.9695399999999
2015,Census+HUD,20027,Rockland,ME,M_35_39,1359.04718
2015,Census+HUD,20028,Rumford,ME,M_35_39,414.34732999999994
2015,Census+HUD,20029,Sanford,ME,M_35_39,1202.38158
2015,Census+HUD,20030,Skowhegan,ME,M_35_39,829.4966400000001
2015,Census+HUD,20031,Waterville,ME,M_35_39,1892.14723
2015,Census+HUD,20033,York,ME,M_35_39,1279.02264
2015,Census+HUD,20035,Greenville,ME,M_35_39,49.40595
2015,Census+HUD,30006,Dover,NH,M_35_39,387.23904000000005
2015,Census+HUD,20001,Augusta,ME,M_40_44,2068.48324
2015,Census+HUD,20002,Bangor,ME,M_40_44,3706.1867800000005
2015,Census+HUD,20003,Bar Harbor,ME,M_40_44,291.84947999999997
2015,Census+HUD,20005,Belfast,ME,M_40_44,656.6462
2015,Census+HUD,20006,Biddeford,ME,M_40_44,2324.8134
2015,Census+HUD,20007,Blue Hill,ME,M_40_44,354.63636
2015,Census+HUD,20008,Boothbay Harbor,ME,M_40_44,178.63318
2015,Census+HUD,20009,Bridgton,ME,M_40_44,571.54683
2015,Census+HUD,20010,Brunswick,ME,M_40_44,2255.48632
2015,Census+HUD,20011,Calais,ME,M_40_44,365.10078
2015,Census+HUD,20012,Caribou,ME,M_40_44,446.16282
2015,Census+HUD,20013,Damariscotta,ME,M_40_44,319.33176000000003
2015,Census+HUD,20014,Dover-Foxcroft,ME,M_40_44,578.0861500000001
2015,Census+HUD,20015,Ellsworth,ME,M_40_44,736.08015
2015,Census+HUD,20016,Farmington,ME,M_40_44,1011.74421
2015,Census+HUD,20017,Fort Kent,ME,M_40_44,330.1746
2015,Census+HUD,20018,Houlton,ME,M_40_44,477.27698000000004
2015,Census+HUD,20019,Lewiston,ME,M_40_44,3443.4013900000004
2015,Census+HUD,20020,Lincoln,ME,M_40_44,355.10258
2015,Census+HUD,20021,Machias,ME,M_40_44,372.64340000000004
2015,Census+HUD,20022,Millinocket,ME,M_40_44,290.89889999999997
2015,Census+HUD,20023,Norway,ME,M_40_44,770.0969399999999
2015,Census+HUD,20024,Pittsfield,ME,M_40_44,553.1791
2015,Census+HUD,20025,Portland,ME,M_40_44,7824.32768
2015,Census+HUD,20026,Presque Isle,ME,M_40_44,612.32718
2015,Census+HUD,20027,Rockland,ME,M_40_44,1493.91188
2015,Census+HUD,20028,Rumford,ME,M_40_44,429.05795
2015,Census+HUD,20029,Sanford,ME,M_40_44,1320.1713
2015,Census+HUD,20030,Skowhegan,ME,M_40_44,937.57703
2015,Census+HUD,20031,Waterville,ME,M_40_44,2033.37228
2015,Census+HUD,20033,York,ME,M_40_44,1404.3203999999998
2015,Census+HUD,20035,Greenville,ME,M_40_44,63.15592
2015,Census+HUD,30006,Dover,NH,M_40_44,425.17440000000005
2015,Census+HUD,20001,Augusta,ME,M_45_49,2377.24171
2015,Census+HUD,20002,Bangor,ME,M_45_49,4160.29726
2015,Census+HUD,20003,Bar Harbor,ME,M_45_49,318.32892
2015,Census+HUD,20005,Belfast,ME,M_45_49,702.4193
2015,Census+HUD,20006,Biddeford,ME,M_45_49,2673.24408
2015,Census+HUD,20007,Blue Hill,ME,M_45_49,386.81244000000004
2015,Census+HUD,20008,Boothbay Harbor,ME,M_45_49,189.77415
2015,Census+HUD,20009,Bridgton,ME,M_45_49,651.15093
2015,Census+HUD,20010,Brunswick,ME,M_45_49,2549.52064
2015,Census+HUD,20011,Calais,ME,M_45_49,408.67596
2015,Census+HUD,20012,Caribou,ME,M_45_49,549.71488
2015,Census+HUD,20013,Damariscotta,ME,M_45_49,339.24780000000004
2015,Census+HUD,20014,Dover-Foxcroft,ME,M_45_49,636.76395
2015,Census+HUD,20015,Ellsworth,ME,M_45_49,805.83153
2015,Census+HUD,20016,Farmington,ME,M_45_49,1131.22252
2015,Census+HUD,20017,Fort Kent,ME,M_45_49,406.80640000000005
2015,Census+HUD,20018,Houlton,ME,M_45_49,583.0433400000001
2015,Census+HUD,20019,Lewiston,ME,M_45_49,3898.50155
2015,Census+HUD,20020,Lincoln,ME,M_45_49,401.55657
2015,Census+HUD,20021,Machias,ME,M_45_49,417.1188
2015,Census+HUD,20022,Millinocket,ME,M_45_49,330.10569999999996
2015,Census+HUD,20023,Norway,ME,M_45_49,899.6202299999999
2015,Census+HUD,20024,Pittsfield,ME,M_45_49,632.0485
2015,Census+HUD,20025,Portland,ME,M_45_49,8790.73478
2015,Census+HUD,20026,Presque Isle,ME,M_45_49,754.44512
2015,Census+HUD,20027,Rockland,ME,M_45_49,1608.99074
2015,Census+HUD,20028,Rumford,ME,M_45_49,500.30449999999996
2015,Census+HUD,20029,Sanford,ME,M_45_49,1518.03156
2015,Census+HUD,20030,Skowhegan,ME,M_45_49,1080.48683
2015,Census+HUD,20031,Waterville,ME,M_45_49,2333.1188
2015,Census+HUD,20033,York,ME,M_45_49,1614.7924799999998
2015,Census+HUD,20035,Greenville,ME,M_45_49,69.0988
2015,Census+HUD,30006,Dover,NH,M_45_49,488.89728
2015,Census+HUD,20001,Augusta,ME,M_50_54,2713.69144
2015,Census+HUD,20002,Bangor,ME,M_50_54,4822.02757
2015,Census+HUD,20003,Bar Harbor,ME,M_50_54,396.2322
2015,Census+HUD,20005,Belfast,ME,M_50_54,784.9239000000001
2015,Census+HUD,20006,Biddeford,ME,M_50_54,3159.18252
2015,Census+HUD,20007,Blue Hill,ME,M_50_54,481.47540000000004
2015,Census+HUD,20008,Boothbay Harbor,ME,M_50_54,235.65984
2015,Census+HUD,20009,Bridgton,ME,M_50_54,763.19577
2015,Census+HUD,20010,Brunswick,ME,M_50_54,2860.58046
2015,Census+HUD,20011,Calais,ME,M_50_54,513.17178
2015,Census+HUD,20012,Caribou,ME,M_50_54,652.06564
2015,Census+HUD,20013,Damariscotta,ME,M_50_54,421.27488000000005
2015,Census+HUD,20014,Dover-Foxcroft,ME,M_50_54,795.1889000000001
2015,Census+HUD,20015,Ellsworth,ME,M_50_54,1004.31191
2015,Census+HUD,20016,Farmington,ME,M_50_54,1500.06027
2015,Census+HUD,20017,Fort Kent,ME,M_50_54,482.54920000000004
2015,Census+HUD,20018,Houlton,ME,M_50_54,692.4054299999999
2015,Census+HUD,20019,Lewiston,ME,M_50_54,4470.9068800000005
2015,Census+HUD,20020,Lincoln,ME,M_50_54,464.11548
2015,Census+HUD,20021,Machias,ME,M_50_54,523.7734
2015,Census+HUD,20022,Millinocket,ME,M_50_54,381.95124999999996
2015,Census+HUD,20023,Norway,ME,M_50_54,1152.8477699999999
2015,Census+HUD,20024,Pittsfield,ME,M_50_54,722.9862499999999
2015,Census+HUD,20025,Portland,ME,M_50_54,9739.889879999999
2015,Census+HUD,20026,Presque Isle,ME,M_50_54,894.91436
2015,Census+HUD,20027,Rockland,ME,M_50_54,1822.20728
2015,Census+HUD,20028,Rumford,ME,M_50_54,643.09357
2015,Census+HUD,20029,Sanford,ME,M_50_54,1793.97714
2015,Census+HUD,20030,Skowhegan,ME,M_50_54,1230.2410600000003
2015,Census+HUD,20031,Waterville,ME,M_50_54,2640.72004
2015,Census+HUD,20033,York,ME,M_50_54,1908.32712
2015,Census+HUD,20035,Greenville,ME,M_50_54,88.2212
2015,Census+HUD,30006,Dover,NH,M_50_54,577.76832
2015,Census+HUD,20001,Augusta,ME,M_55_59,2856.69746
2015,Census+HUD,20002,Bangor,ME,M_55_59,5026.314890000001
2015,Census+HUD,20003,Bar Harbor,ME,M_55_59,429.42744
2015,Census+HUD,20005,Belfast,ME,M_55_59,882.6862000000001
2015,Census+HUD,20006,Biddeford,ME,M_55_59,3154.1328
2015,Census+HUD,20007,Blue Hill,ME,M_55_59,521.81208
2015,Census+HUD,20008,Boothbay Harbor,ME,M_55_59,252.27688
2015,Census+HUD,20009,Bridgton,ME,M_55_59,762.51282
2015,Census+HUD,20010,Brunswick,ME,M_55_59,2949.05218
2015,Census+HUD,20011,Calais,ME,M_55_59,558.86226
2015,Census+HUD,20012,Caribou,ME,M_55_59,701.5592
2015,Census+HUD,20013,Damariscotta,ME,M_55_59,450.98016
2015,Census+HUD,20014,Dover-Foxcroft,ME,M_55_59,890.24348
2015,Census+HUD,20015,Ellsworth,ME,M_55_59,1089.21654
2015,Census+HUD,20016,Farmington,ME,M_55_59,1586.33266
2015,Census+HUD,20017,Fort Kent,ME,M_55_59,519.176
2015,Census+HUD,20018,Houlton,ME,M_55_59,744.11856
2015,Census+HUD,20019,Lewiston,ME,M_55_59,4306.2401
2015,Census+HUD,20020,Lincoln,ME,M_55_59,482.00775
2015,Census+HUD,20021,Machias,ME,M_55_59,570.4078000000001
2015,Census+HUD,20022,Millinocket,ME,M_55_59,397.2881
2015,Census+HUD,20023,Norway,ME,M_55_59,1194.51627
2015,Census+HUD,20024,Pittsfield,ME,M_55_59,756.2624999999999
2015,Census+HUD,20025,Portland,ME,M_55_59,9483.600120000001
2015,Census+HUD,20026,Presque Isle,ME,M_55_59,962.8408
2015,Census+HUD,20027,Rockland,ME,M_55_59,1961.79968
2015,Census+HUD,20028,Rumford,ME,M_55_59,667.3573499999999
2015,Census+HUD,20029,Sanford,ME,M_55_59,1791.1096
2015,Census+HUD,20030,Skowhegan,ME,M_55_59,1295.52978
2015,Census+HUD,20031,Waterville,ME,M_55_59,2790.75553
2015,Census+HUD,20033,York,ME,M_55_59,1905.2767999999999
2015,Census+HUD,20035,Greenville,ME,M_55_59,100.69532999999998
2015,Census+HUD,30006,Dover,NH,M_55_59,576.8448000000001
2015,Census+HUD,20001,Augusta,ME,M_60_64,2602.0445600000003
2015,Census+HUD,20002,Bangor,ME,M_60_64,4510.159540000001
2015,Census+HUD,20003,Bar Harbor,ME,M_60_64,441.13212
2015,Census+HUD,20005,Belfast,ME,M_60_64,892.2929
2015,Census+HUD,20006,Biddeford,ME,M_60_64,2784.72636
2015,Census+HUD,20007,Blue Hill,ME,M_60_64,536.03484
2015,Census+HUD,20008,Boothbay Harbor,ME,M_60_64,268.89392
2015,Census+HUD,20009,Bridgton,ME,M_60_64,690.2963100000001
2015,Census+HUD,20010,Brunswick,ME,M_60_64,2657.37173
2015,Census+HUD,20011,Calais,ME,M_60_64,552.51636
2015,Census+HUD,20012,Caribou,ME,M_60_64,653.26694
2015,Census+HUD,20013,Damariscotta,ME,M_60_64,480.68544
2015,Census+HUD,20014,Dover-Foxcroft,ME,M_60_64,858.0813300000001
2015,Census+HUD,20015,Ellsworth,ME,M_60_64,1112.77793
2015,Census+HUD,20016,Farmington,ME,M_60_64,1412.52922
2015,Census+HUD,20017,Fort Kent,ME,M_60_64,483.43820000000005
2015,Census+HUD,20018,Houlton,ME,M_60_64,693.22497
2015,Census+HUD,20019,Lewiston,ME,M_60_64,3704.30069
2015,Census+HUD,20020,Lincoln,ME,M_60_64,426.87164
2015,Census+HUD,20021,Machias,ME,M_60_64,563.9308
2015,Census+HUD,20022,Millinocket,ME,M_60_64,352.64795000000004
2015,Census+HUD,20023,Norway,ME,M_60_64,1115.29491
2015,Census+HUD,20024,Pittsfield,ME,M_60_64,681.54315
2015,Census+HUD,20025,Portland,ME,M_60_64,8373.60576
2015,Census+HUD,20026,Presque Isle,ME,M_60_64,896.56306
2015,Census+HUD,20027,Rockland,ME,M_60_64,2052.5412
2015,Census+HUD,20028,Rumford,ME,M_60_64,622.0989999999999
2015,Census+HUD,20029,Sanford,ME,M_60_64,1581.33802
2015,Census+HUD,20030,Skowhegan,ME,M_60_64,1183.46529
2015,Census+HUD,20031,Waterville,ME,M_60_64,2540.85262
2015,Census+HUD,20033,York,ME,M_60_64,1682.1341599999998
2015,Census+HUD,20035,Greenville,ME,M_60_64,98.99105999999999
2015,Census+HUD,30006,Dover,NH,M_60_64,509.28576000000004
2015,Census+HUD,20001,Augusta,ME,M_65_69,2201.21801
2015,Census+HUD,20002,Bangor,ME,M_65_69,3817.8926100000003
2015,Census+HUD,20003,Bar Harbor,ME,M_65_69,407.36124
2015,Census+HUD,20005,Belfast,ME,M_65_69,829.5668000000001
2015,Census+HUD,20006,Biddeford,ME,M_65_69,2442.51072
2015,Census+HUD,20007,Blue Hill,ME,M_65_69,494.99868000000004
2015,Census+HUD,20008,Boothbay Harbor,ME,M_65_69,274.74765
2015,Census+HUD,20009,Bridgton,ME,M_65_69,591.4282900000001
2015,Census+HUD,20010,Brunswick,ME,M_65_69,2320.1223800000002
2015,Census+HUD,20011,Calais,ME,M_65_69,516.1332
2015,Census+HUD,20012,Caribou,ME,M_65_69,592.96168
2015,Census+HUD,20013,Damariscotta,ME,M_65_69,491.1498
2015,Census+HUD,20014,Dover-Foxcroft,ME,M_65_69,834.57571
2015,Census+HUD,20015,Ellsworth,ME,M_65_69,1029.26857
2015,Census+HUD,20016,Farmington,ME,M_65_69,1218.6887199999999
2015,Census+HUD,20017,Fort Kent,ME,M_65_69,438.8104
2015,Census+HUD,20018,Houlton,ME,M_65_69,628.02427
2015,Census+HUD,20019,Lewiston,ME,M_65_69,3184.67234
2015,Census+HUD,20020,Lincoln,ME,M_65_69,358.52614
2015,Census+HUD,20021,Machias,ME,M_65_69,526.796
2015,Census+HUD,20022,Millinocket,ME,M_65_69,297.29994999999997
2015,Census+HUD,20023,Norway,ME,M_65_69,955.0799499999999
2015,Census+HUD,20024,Pittsfield,ME,M_65_69,602.84815
2015,Census+HUD,20025,Portland,ME,M_65_69,7189.50106
2015,Census+HUD,20026,Presque Isle,ME,M_65_69,813.79832
2015,Census+HUD,20027,Rockland,ME,M_65_69,1894.59774
2015,Census+HUD,20028,Rumford,ME,M_65_69,532.9812900000001
2015,Census+HUD,20029,Sanford,ME,M_65_69,1387.00704
2015,Census+HUD,20030,Skowhegan,ME,M_65_69,1083.52925
2015,Census+HUD,20031,Waterville,ME,M_65_69,2155.58255
2015,Census+HUD,20033,York,ME,M_65_69,1475.4163199999998
2015,Census+HUD,20035,Greenville,ME,M_65_69,99.15019
2015,Census+HUD,30006,Dover,NH,M_65_69,446.69952000000006
2015,Census+HUD,20001,Augusta,ME,M_70_74,1469.93719
2015,Census+HUD,20002,Bangor,ME,M_70_74,2532.0077
2015,Census+HUD,20003,Bar Harbor,ME,M_70_74,273.62088
2015,Census+HUD,20005,Belfast,ME,M_70_74,557.7537000000001
2015,Census+HUD,20006,Biddeford,ME,M_70_74,1613.9682
2015,Census+HUD,20007,Blue Hill,ME,M_70_74,332.48616
2015,Census+HUD,20008,Boothbay Harbor,ME,M_70_74,208.27949
2015,Census+HUD,20009,Bridgton,ME,M_70_74,394.90481
2015,Census+HUD,20010,Brunswick,ME,M_70_74,1683.7682800000002
2015,Census+HUD,20011,Calais,ME,M_70_74,361.7163
2015,Census+HUD,20012,Caribou,ME,M_70_74,408.92252
2015,Census+HUD,20013,Damariscotta,ME,M_70_74,372.32868
2015,Census+HUD,20014,Dover-Foxcroft,ME,M_70_74,606.16366
2015,Census+HUD,20015,Ellsworth,ME,M_70_74,695.6191399999999
2015,Census+HUD,20016,Farmington,ME,M_70_74,891.3899
2015,Census+HUD,20017,Fort Kent,ME,M_70_74,302.61560000000003
2015,Census+HUD,20018,Houlton,ME,M_70_74,432.77227
2015,Census+HUD,20019,Lewiston,ME,M_70_74,2071.09754
2015,Census+HUD,20020,Lincoln,ME,M_70_74,237.863
2015,Census+HUD,20021,Machias,ME,M_70_74,369.189
2015,Census+HUD,20022,Millinocket,ME,M_70_74,197.63164999999998
2015,Census+HUD,20023,Norway,ME,M_70_74,653.8069399999999
2015,Census+HUD,20024,Pittsfield,ME,M_70_74,417.21625
2015,Census+HUD,20025,Portland,ME,M_70_74,4703.73672
2015,Census+HUD,20026,Presque Isle,ME,M_70_74,561.2174799999999
2015,Census+HUD,20027,Rockland,ME,M_70_74,1379.13542
2015,Census+HUD,20028,Rumford,ME,M_70_74,366.25771999999995
2015,Census+HUD,20029,Sanford,ME,M_70_74,916.5099
2015,Census+HUD,20030,Skowhegan,ME,M_70_74,768.8291
2015,Census+HUD,20031,Waterville,ME,M_70_74,1420.97368
2015,Census+HUD,20033,York,ME,M_70_74,974.9291999999999
2015,Census+HUD,20035,Greenville,ME,M_70_74,73.14255999999999
2015,Census+HUD,30006,Dover,NH,M_70_74,295.1712
2015,Census+HUD,20001,Augusta,ME,M_75_79,967.64823
2015,Census+HUD,20002,Bangor,ME,M_75_79,1741.5322500000002
2015,Census+HUD,20003,Bar Harbor,ME,M_75_79,173.45952
2015,Census+HUD,20005,Belfast,ME,M_75_79,335.1043
2015,Census+HUD,20006,Biddeford,ME,M_75_79,1105.50024
2015,Census+HUD,20007,Blue Hill,ME,M_75_79,210.77664000000001
2015,Census+HUD,20008,Boothbay Harbor,ME,M_75_79,124.43897
2015,Census+HUD,20009,Bridgton,ME,M_75_79,259.13594
2015,Census+HUD,20010,Brunswick,ME,M_75_79,1080.8180100000002
2015,Census+HUD,20011,Calais,ME,M_75_79,243.68256
2015,Census+HUD,20012,Caribou,ME,M_75_79,284.46784
2015,Census+HUD,20013,Damariscotta,ME,M_75_79,222.45204
2015,Census+HUD,20014,Dover-Foxcroft,ME,M_75_79,338.10429000000005
2015,Census+HUD,20015,Ellsworth,ME,M_75_79,445.06328
2015,Census+HUD,20016,Farmington,ME,M_75_79,601.55457
2015,Census+HUD,20017,Fort Kent,ME,M_75_79,210.51520000000002
2015,Census+HUD,20018,Houlton,ME,M_75_79,300.61106
2015,Census+HUD,20019,Lewiston,ME,M_75_79,1476.88218
2015,Census+HUD,20020,Lincoln,ME,M_75_79,165.76542999999998
2015,Census+HUD,20021,Machias,ME,M_75_79,248.7168
2015,Census+HUD,20022,Millinocket,ME,M_75_79,137.7253
2015,Census+HUD,20023,Norway,ME,M_75_79,436.53197
2015,Census+HUD,20024,Pittsfield,ME,M_75_79,271.1545
2015,Census+HUD,20025,Portland,ME,M_75_79,3053.5374399999996
2015,Census+HUD,20026,Presque Isle,ME,M_75_79,390.41216
2015,Census+HUD,20027,Rockland,ME,M_75_79,832.60862
2015,Census+HUD,20028,Rumford,ME,M_75_79,244.56314999999998
2015,Census+HUD,20029,Sanford,ME,M_75_79,627.77068
2015,Census+HUD,20030,Skowhegan,ME,M_75_79,479.46845
2015,Census+HUD,20031,Waterville,ME,M_75_79,928.84344
2015,Census+HUD,20033,York,ME,M_75_79,667.78544
2015,Census+HUD,20035,Greenville,ME,M_75_79,39.16504
2015,Census+HUD,30006,Dover,NH,M_75_79,202.17984
2015,Census+HUD,20001,Augusta,ME,M_80_84,716.9976800000001
2015,Census+HUD,20002,Bangor,ME,M_80_84,1241.1183700000001
2015,Census+HUD,20003,Bar Harbor,ME,M_80_84,113.97672
2015,Census+HUD,20005,Belfast,ME,M_80_84,218.1286
2015,Census+HUD,20006,Biddeford,ME,M_80_84,729.10188
2015,Census+HUD,20007,Blue Hill,ME,M_80_84,138.49704
2015,Census+HUD,20008,Boothbay Harbor,ME,M_80_84,94.41499999999999
2015,Census+HUD,20009,Bridgton,ME,M_80_84,183.55118
2015,Census+HUD,20010,Brunswick,ME,M_80_84,721.2386300000001
2015,Census+HUD,20011,Calais,ME,M_80_84,155.68608
2015,Census+HUD,20012,Caribou,ME,M_80_84,207.34438
2015,Census+HUD,20013,Damariscotta,ME,M_80_84,168.78
2015,Census+HUD,20014,Dover-Foxcroft,ME,M_80_84,226.96532000000002
2015,Census+HUD,20015,Ellsworth,ME,M_80_84,291.18341999999996
2015,Census+HUD,20016,Farmington,ME,M_80_84,410.56322
2015,Census+HUD,20017,Fort Kent,ME,M_80_84,153.44140000000002
2015,Census+HUD,20018,Houlton,ME,M_80_84,217.71553
2015,Census+HUD,20019,Lewiston,ME,M_80_84,1022.99644
2015,Census+HUD,20020,Lincoln,ME,M_80_84,119.44582
2015,Census+HUD,20021,Machias,ME,M_80_84,158.9024
2015,Census+HUD,20022,Millinocket,ME,M_80_84,99.30295
2015,Census+HUD,20023,Norway,ME,M_80_84,309.88376
2015,Census+HUD,20024,Pittsfield,ME,M_80_84,185.64735
2015,Census+HUD,20025,Portland,ME,M_80_84,2147.0755
2015,Census+HUD,20026,Presque Isle,ME,M_80_84,284.56561999999997
2015,Census+HUD,20027,Rockland,ME,M_80_84,564.15128
2015,Census+HUD,20028,Rumford,ME,M_80_84,173.26199
2015,Census+HUD,20029,Sanford,ME,M_80_84,414.02866
2015,Census+HUD,20030,Skowhegan,ME,M_80_84,318.23226
2015,Census+HUD,20031,Waterville,ME,M_80_84,671.11977
2015,Census+HUD,20033,York,ME,M_80_84,440.41927999999996
2015,Census+HUD,20035,Greenville,ME,M_80_84,25.902689999999996
2015,Census+HUD,30006,Dover,NH,M_80_84,133.34208
2015,Census+HUD,20001,Augusta,ME,M_85_110,598.0611
2015,Census+HUD,20002,Bangor,ME,M_85_110,1065.73353
2015,Census+HUD,20003,Bar Harbor,ME,M_85_110,91.52676
2015,Census+HUD,20005,Belfast,ME,M_85_110,165.57430000000002
2015,Census+HUD,20006,Biddeford,ME,M_85_110,652.5792
2015,Census+HUD,20007,Blue Hill,ME,M_85_110,111.21732
2015,Census+HUD,20008,Boothbay Harbor,ME,M_85_110,72.51071999999999
2015,Census+HUD,20009,Bridgton,ME,M_85_110,151.25588
2015,Census+HUD,20010,Brunswick,ME,M_85_110,634.1102500000001
