year,agesex_grp,hsanum,hsacity,hsastate,hsa_pop
2012,F_80_84,20023,Norway,ME,368.2182
2012,F_80_84,20024,Pittsfield,ME,246.97163
2012,F_80_84,20025,Portland,ME,3207.95236
2012,F_80_84,20026,Presque Isle,ME,404.42501
2012,F_80_84,20027,Rockland,ME,736.39158
2012,F_80_84,20028,Rumford,ME,229.66743
2012,F_80_84,20029,Sanford,ME,614.4408000000001
2012,F_80_84,20030,Skowhegan,ME,409.34938
2012,F_80_84,20031,Waterville,ME,945.02022
2012,F_80_84,20033,York,ME,660.6117
2012,F_80_84,20035,Greenville,ME,29.43722
2012,F_80_84,30006,Dover,NH,161.43345
2012,F_80_84,30022,Portsmouth,NH,0
2012,F_85_110,20001,Augusta,ME,1103.61574
2012,F_85_110,20002,Bangor,ME,1850.96213
2012,F_85_110,20003,Bar Harbor,ME,161.06480000000002
2012,F_85_110,20005,Belfast,ME,270.93045
2012,F_85_110,20006,Biddeford,ME,1122.3072
2012,F_85_110,20007,Blue Hill,ME,226.31062
2012,F_85_110,20008,Boothbay Harbor,ME,136.0931
2012,F_85_110,20009,Bridgton,ME,297.63904
2012,F_85_110,20010,Brunswick,ME,1183.0979
2012,F_85_110,20011,Calais,ME,178.17793
2012,F_85_110,20012,Caribou,ME,315.41601000000003
2012,F_85_110,20013,Damariscotta,ME,236.57205
2012,F_85_110,20014,Dover-Foxcroft,ME,316.69648
2012,F_85_110,20015,Ellsworth,ME,444.81785
2012,F_85_110,20016,Farmington,ME,497.32775
2012,F_85_110,20017,Fort Kent,ME,239.33364
2012,F_85_110,20018,Houlton,ME,280.05440000000004
2012,F_85_110,20019,Lewiston,ME,1602.77782
2012,F_85_110,20020,Lincoln,ME,175.80255
2012,F_85_110,20021,Machias,ME,241.68067
2012,F_85_110,20022,Millinocket,ME,150.82739999999998
2012,F_85_110,20023,Norway,ME,382.99512000000004
2012,F_85_110,20024,Pittsfield,ME,250.71201000000002
2012,F_85_110,20025,Portland,ME,4115.589489999999
2012,F_85_110,20026,Presque Isle,ME,374.10087
2012,F_85_110,20027,Rockland,ME,982.01771
2012,F_85_110,20028,Rumford,ME,238.60985
2012,F_85_110,20029,Sanford,ME,644.6592
2012,F_85_110,20030,Skowhegan,ME,400.73905999999994
2012,F_85_110,20031,Waterville,ME,1027.8218
2012,F_85_110,20033,York,ME,693.1008
2012,F_85_110,20035,Greenville,ME,33.76704
2012,F_85_110,30006,Dover,NH,169.3728
2012,F_85_110,30022,Portsmouth,NH,0
2012,M_00_04,20001,Augusta,ME,1817.52436
2012,M_00_04,20002,Bangor,ME,3324.00958
2012,M_00_04,20003,Bar Harbor,ME,208.97760000000002
2012,M_00_04,20005,Belfast,ME,554.0500000000001
2012,M_00_04,20006,Biddeford,ME,2018.2045099999998
2012,M_00_04,20007,Blue Hill,ME,293.63244
2012,M_00_04,20008,Boothbay Harbor,ME,145.80044
2012,M_00_04,20009,Bridgton,ME,482.31919000000005
2012,M_00_04,20010,Brunswick,ME,1864.28294
2012,M_00_04,20011,Calais,ME,303.5095
2012,M_00_04,20012,Caribou,ME,454.73127
2012,M_00_04,20013,Damariscotta,ME,253.44642
2012,M_00_04,20014,Dover-Foxcroft,ME,436.21924
2012,M_00_04,20015,Ellsworth,ME,603.67146
2012,M_00_04,20016,Farmington,ME,980.02144
2012,M_00_04,20017,Fort Kent,ME,345.04428
2012,M_00_04,20018,Houlton,ME,411.65429
2012,M_00_04,20019,Lewiston,ME,3577.98686
2012,M_00_04,20020,Lincoln,ME,318.0468
2012,M_00_04,20021,Machias,ME,411.6805
2012,M_00_04,20022,Millinocket,ME,270.5364
2012,M_00_04,20023,Norway,ME,661.43397
2012,M_00_04,20024,Pittsfield,ME,470.41738
2012,M_00_04,20025,Portland,ME,6487.90406
2012,M_00_04,20026,Presque Isle,ME,539.33649
2012,M_00_04,20027,Rockland,ME,1174.77454
2012,M_00_04,20028,Rumford,ME,413.54804
2012,M_00_04,20029,Sanford,ME,1159.26736
2012,M_00_04,20030,Skowhegan,ME,761.24938
2012,M_00_04,20031,Waterville,ME,1832.00499
2012,M_00_04,20033,York,ME,1246.37814
2012,M_00_04,20035,Greenville,ME,42.750319999999995
2012,M_00_04,30006,Dover,NH,304.57699
2012,M_00_04,30022,Portsmouth,NH,0
2012,M_05_09,20001,Augusta,ME,1983.1253199999999
2012,M_05_09,20002,Bangor,ME,3661.30175
2012,M_05_09,20003,Bar Harbor,ME,252.4704
2012,M_05_09,20005,Belfast,ME,609.455
2012,M_05_09,20006,Biddeford,ME,2248.1216099999997
2012,M_05_09,20007,Blue Hill,ME,354.74376
2012,M_05_09,20008,Boothbay Harbor,ME,166.92818
2012,M_05_09,20009,Bridgton,ME,542.75816
2012,M_05_09,20010,Brunswick,ME,2074.9262200000003
2012,M_05_09,20011,Calais,ME,314.93574
2012,M_05_09,20012,Caribou,ME,485.77718000000004
2012,M_05_09,20013,Damariscotta,ME,290.17298999999997
2012,M_05_09,20014,Dover-Foxcroft,ME,504.45218
2012,M_05_09,20015,Ellsworth,ME,710.3292
2012,M_05_09,20016,Farmington,ME,1026.59486
2012,M_05_09,20017,Fort Kent,ME,368.60152
2012,M_05_09,20018,Houlton,ME,439.57840000000004
2012,M_05_09,20019,Lewiston,ME,3590.5999199999997
2012,M_05_09,20020,Lincoln,ME,347.85274
2012,M_05_09,20021,Machias,ME,427.17906
2012,M_05_09,20022,Millinocket,ME,295.65752000000003
2012,M_05_09,20023,Norway,ME,749.4883600000001
2012,M_05_09,20024,Pittsfield,ME,519.8355799999999
2012,M_05_09,20025,Portland,ME,7266.37404
2012,M_05_09,20026,Presque Isle,ME,576.1586599999999
2012,M_05_09,20027,Rockland,ME,1357.32613
2012,M_05_09,20028,Rumford,ME,467.52466000000004
2012,M_05_09,20029,Sanford,ME,1291.33296
2012,M_05_09,20030,Skowhegan,ME,847.02053
2012,M_05_09,20031,Waterville,ME,1998.3456499999998
2012,M_05_09,20033,York,ME,1388.36754
2012,M_05_09,20035,Greenville,ME,50.37982
2012,M_05_09,30006,Dover,NH,339.27489
2012,M_05_09,30022,Portsmouth,NH,0
2012,M_10_14,20001,Augusta,ME,2133.99838
2012,M_10_14,20002,Bangor,ME,3641.3876600000003
2012,M_10_14,20003,Bar Harbor,ME,248.40400000000002
2012,M_10_14,20005,Belfast,ME,689.2382
2012,M_10_14,20006,Biddeford,ME,2393.4759799999997
2012,M_10_14,20007,Blue Hill,ME,349.0301
2012,M_10_14,20008,Boothbay Harbor,ME,190.34
2012,M_10_14,20009,Bridgton,ME,575.50151
2012,M_10_14,20010,Brunswick,ME,2204.93904
2012,M_10_14,20011,Calais,ME,313.50746
2012,M_10_14,20012,Caribou,ME,534.04183
2012,M_10_14,20013,Damariscotta,ME,330.87
2012,M_10_14,20014,Dover-Foxcroft,ME,579.77218
2012,M_10_14,20015,Ellsworth,ME,700.22509
2012,M_10_14,20016,Farmington,ME,1142.97198
2012,M_10_14,20017,Fort Kent,ME,405.22411999999997
2012,M_10_14,20018,Houlton,ME,478.32097
2012,M_10_14,20019,Lewiston,ME,3626.75459
2012,M_10_14,20020,Lincoln,ME,346.31324
2012,M_10_14,20021,Machias,ME,425.24174
2012,M_10_14,20022,Millinocket,ME,295.36152000000004
2012,M_10_14,20023,Norway,ME,811.73253
2012,M_10_14,20024,Pittsfield,ME,543.42126
2012,M_10_14,20025,Portland,ME,7611.81247
2012,M_10_14,20026,Presque Isle,ME,633.40321
2012,M_10_14,20027,Rockland,ME,1386.22056
2012,M_10_14,20028,Rumford,ME,507.32277999999997
2012,M_10_14,20029,Sanford,ME,1374.82528
2012,M_10_14,20030,Skowhegan,ME,918.0636599999999
2012,M_10_14,20031,Waterville,ME,2156.33679
2012,M_10_14,20033,York,ME,1478.13372
2012,M_10_14,20035,Greenville,ME,60.58709
2012,M_10_14,30006,Dover,NH,361.21102
2012,M_10_14,30022,Portsmouth,NH,0
2012,M_15_19,20001,Augusta,ME,2224.46042
2012,M_15_19,20002,Bangor,ME,4785.233319999999
2012,M_15_19,20003,Bar Harbor,ME,290.48240000000004
2012,M_15_19,20005,Belfast,ME,685.35985
2012,M_15_19,20006,Biddeford,ME,2458.9438999999998
2012,M_15_19,20007,Blue Hill,ME,408.15406
2012,M_15_19,20008,Boothbay Harbor,ME,189.00762
2012,M_15_19,20009,Bridgton,ME,645.61826
2012,M_15_19,20010,Brunswick,ME,2251.92248
2012,M_15_19,20011,Calais,ME,372.78108
2012,M_15_19,20012,Caribou,ME,599.0034400000001
2012,M_15_19,20013,Damariscotta,ME,328.55391
2012,M_15_19,20014,Dover-Foxcroft,ME,675.7747
2012,M_15_19,20015,Ellsworth,ME,821.10191
2012,M_15_19,20016,Farmington,ME,1319.0746800000002
2012,M_15_19,20017,Fort Kent,ME,454.51616
2012,M_15_19,20018,Houlton,ME,542.83661
2012,M_15_19,20019,Lewiston,ME,3900.40945
2012,M_15_19,20020,Lincoln,ME,459.05728999999997
2012,M_15_19,20021,Machias,ME,505.64052
2012,M_15_19,20022,Millinocket,ME,389.33092
2012,M_15_19,20023,Norway,ME,909.99008
2012,M_15_19,20024,Pittsfield,ME,649.0854099999999
2012,M_15_19,20025,Portland,ME,8492.06589
2012,M_15_19,20026,Presque Isle,ME,710.45128
2012,M_15_19,20027,Rockland,ME,1395.33105
2012,M_15_19,20028,Rumford,ME,569.821
2012,M_15_19,20029,Sanford,ME,1412.4304
2012,M_15_19,20030,Skowhegan,ME,1015.40521
2012,M_15_19,20031,Waterville,ME,2271.79398
2012,M_15_19,20033,York,ME,1518.5646000000002
2012,M_15_19,20035,Greenville,ME,67.69394
2012,M_15_19,30006,Dover,NH,371.0911
2012,M_15_19,30022,Portsmouth,NH,0
2012,M_20_24,20001,Augusta,ME,2073.2534399999995
2012,M_20_24,20002,Bangor,ME,5746.8953599999995
2012,M_20_24,20003,Bar Harbor,ME,293.6648
2012,M_20_24,20005,Belfast,ME,592.27945
2012,M_20_24,20006,Biddeford,ME,2131.6043
2012,M_20_24,20007,Blue Hill,ME,412.62562
2012,M_20_24,20008,Boothbay Harbor,ME,151.89132
2012,M_20_24,20009,Bridgton,ME,547.4238300000001
2012,M_20_24,20010,Brunswick,ME,2035.5398
2012,M_20_24,20011,Calais,ME,294.58275
2012,M_20_24,20012,Caribou,ME,529.8675900000001
2012,M_20_24,20013,Damariscotta,ME,264.03426
2012,M_20_24,20014,Dover-Foxcroft,ME,559.81946
2012,M_20_24,20015,Ellsworth,ME,799.91483
2012,M_20_24,20016,Farmington,ME,1326.91294
2012,M_20_24,20017,Fort Kent,ME,402.05676
2012,M_20_24,20018,Houlton,ME,487.32738000000006
2012,M_20_24,20019,Lewiston,ME,3677.01231
2012,M_20_24,20020,Lincoln,ME,554.38779
2012,M_20_24,20021,Machias,ME,399.57225
2012,M_20_24,20022,Millinocket,ME,466.29492
2012,M_20_24,20023,Norway,ME,663.29137
2012,M_20_24,20024,Pittsfield,ME,628.99137
2012,M_20_24,20025,Portland,ME,7814.55168
2012,M_20_24,20026,Presque Isle,ME,628.45233
2012,M_20_24,20027,Rockland,ME,1210.15718
2012,M_20_24,20028,Rumford,ME,421.42422
2012,M_20_24,20029,Sanford,ME,1224.4048
2012,M_20_24,20030,Skowhegan,ME,789.3660699999999
2012,M_20_24,20031,Waterville,ME,2075.15756
2012,M_20_24,20033,York,ME,1316.4102
2012,M_20_24,20035,Greenville,ME,47.130779999999994
2012,M_20_24,30006,Dover,NH,321.6907
2012,M_20_24,30022,Portsmouth,NH,0
2012,M_25_29,20001,Augusta,ME,1883.9806999999998
2012,M_25_29,20002,Bangor,ME,4291.50542
2012,M_25_29,20003,Bar Harbor,ME,244.51440000000002
2012,M_25_29,20005,Belfast,ME,490.8883
2012,M_25_29,20006,Biddeford,ME,2132.77337
2012,M_25_29,20007,Blue Hill,ME,343.56486
2012,M_25_29,20008,Boothbay Harbor,ME,146.37146
2012,M_25_29,20009,Bridgton,ME,554.28487
2012,M_25_29,20010,Brunswick,ME,2102.57236
2012,M_25_29,20011,Calais,ME,292.7974
2012,M_25_29,20012,Caribou,ME,454.20949
2012,M_25_29,20013,Damariscotta,ME,254.43903
2012,M_25_29,20014,Dover-Foxcroft,ME,472.95816
2012,M_25_29,20015,Ellsworth,ME,683.46459
2012,M_25_29,20016,Farmington,ME,1028.0689
2012,M_25_29,20017,Fort Kent,ME,344.64835999999997
2012,M_25_29,20018,Houlton,ME,416.70188
2012,M_25_29,20019,Lewiston,ME,3307.98243
2012,M_25_29,20020,Lincoln,ME,412.72685
2012,M_25_29,20021,Machias,ME,397.1506
2012,M_25_29,20022,Millinocket,ME,348.34380000000004
2012,M_25_29,20023,Norway,ME,655.83163
2012,M_25_29,20024,Pittsfield,ME,530.52783
2012,M_25_29,20025,Portland,ME,7994.09064
2012,M_25_29,20026,Presque Isle,ME,538.71763
2012,M_25_29,20027,Rockland,ME,1288.58025
2012,M_25_29,20028,Rumford,ME,411.45026
2012,M_25_29,20029,Sanford,ME,1225.0763200000001
2012,M_25_29,20030,Skowhegan,ME,761.24938
2012,M_25_29,20031,Waterville,ME,1863.7693799999997
2012,M_25_29,20033,York,ME,1317.13218
2012,M_25_29,20035,Greenville,ME,42.750319999999995
2012,M_25_29,30006,Dover,NH,321.86713000000003
2012,M_25_29,30022,Portsmouth,NH,0
2012,M_30_34,20001,Augusta,ME,1918.30822
2012,M_30_34,20002,Bangor,ME,3655.09517
2012,M_30_34,20003,Bar Harbor,ME,230.01680000000002
2012,M_30_34,20005,Belfast,ME,583.9687
2012,M_30_34,20006,Biddeford,ME,2120.30329
2012,M_30_34,20007,Blue Hill,ME,323.19442
2012,M_30_34,20008,Boothbay Harbor,ME,146.5618
2012,M_30_34,20009,Bridgton,ME,538.50176
2012,M_30_34,20010,Brunswick,ME,2023.65214
2012,M_30_34,20011,Calais,ME,273.87269
2012,M_30_34,20012,Caribou,ME,452.64415
2012,M_30_34,20013,Damariscotta,ME,254.7699
2012,M_30_34,20014,Dover-Foxcroft,ME,478.54019999999997
2012,M_30_34,20015,Ellsworth,ME,642.36719
2012,M_30_34,20016,Farmington,ME,982.4473
2012,M_30_34,20017,Fort Kent,ME,343.4606
2012,M_30_34,20018,Houlton,ME,409.71219
2012,M_30_34,20019,Lewiston,ME,3445.9668199999996
2012,M_30_34,20020,Lincoln,ME,348.64172
2012,M_30_34,20021,Machias,ME,371.48111
2012,M_30_34,20022,Millinocket,ME,295.64056
2012,M_30_34,20023,Norway,ME,666.46834
2012,M_30_34,20024,Pittsfield,ME,502.11982
2012,M_30_34,20025,Portland,ME,7614.2914599999995
2012,M_30_34,20026,Presque Isle,ME,536.86105
2012,M_30_34,20027,Rockland,ME,1315.2662599999999
2012,M_30_34,20028,Rumford,ME,416.7283
2012,M_30_34,20029,Sanford,ME,1217.91344
2012,M_30_34,20030,Skowhegan,ME,795.14177
2012,M_30_34,20031,Waterville,ME,1941.82689
2012,M_30_34,20033,York,ME,1309.4310600000001
2012,M_30_34,20035,Greenville,ME,46.811930000000004
2012,M_30_34,30006,Dover,NH,319.98521
2012,M_30_34,30022,Portsmouth,NH,0
2012,M_35_39,20001,Augusta,ME,1845.51686
2012,M_35_39,20002,Bangor,ME,3460.60201
2012,M_35_39,20003,Bar Harbor,ME,242.74640000000002
2012,M_35_39,20005,Belfast,ME,610.00905
2012,M_35_39,20006,Biddeford,ME,2086.78995
2012,M_35_39,20007,Blue Hill,ME,341.08066
2012,M_35_39,20008,Boothbay Harbor,ME,155.1271
2012,M_35_39,20009,Bridgton,ME,531.33857
2012,M_35_39,20010,Brunswick,ME,1947.38652
2012,M_35_39,20011,Calais,ME,293.86861
2012,M_35_39,20012,Caribou,ME,468.29755
2012,M_35_39,20013,Damariscotta,ME,269.65905
2012,M_35_39,20014,Dover-Foxcroft,ME,499.59990000000005
2012,M_35_39,20015,Ellsworth,ME,679.6922300000001
2012,M_35_39,20016,Farmington,ME,934.67461
2012,M_35_39,20017,Fort Kent,ME,355.3382
2012,M_35_39,20018,Houlton,ME,422.52591
2012,M_35_39,20019,Lewiston,ME,3260.4547
2012,M_35_39,20020,Lincoln,ME,328.08596
2012,M_35_39,20021,Machias,ME,398.60359
2012,M_35_39,20022,Millinocket,ME,279.06008
2012,M_35_39,20023,Norway,ME,703.7715900000001
2012,M_35_39,20024,Pittsfield,ME,518.38238
2012,M_35_39,20025,Portland,ME,7254.48839
2012,M_35_39,20026,Presque Isle,ME,555.42685
2012,M_35_39,20027,Rockland,ME,1421.66959
2012,M_35_39,20028,Rumford,ME,438.56215
2012,M_35_39,20029,Sanford,ME,1198.6632
2012,M_35_39,20030,Skowhegan,ME,876.2220299999999
2012,M_35_39,20031,Waterville,ME,1908.94574
2012,M_35_39,20033,York,ME,1288.7343
2012,M_35_39,20035,Greenville,ME,50.74142
2012,M_35_39,30006,Dover,NH,314.92755
2012,M_35_39,30022,Portsmouth,NH,0
2012,M_40_44,20001,Augusta,ME,2298.74312
2012,M_40_44,20002,Bangor,ME,4042.76104
2012,M_40_44,20003,Bar Harbor,ME,286.7696
2012,M_40_44,20005,Belfast,ME,675.941
2012,M_40_44,20006,Biddeford,ME,2626.5106
2012,M_40_44,20007,Blue Hill,ME,402.93724000000003
2012,M_40_44,20008,Boothbay Harbor,ME,191.10136
2012,M_40_44,20009,Bridgton,ME,629.9886300000001
2012,M_40_44,20010,Brunswick,ME,2509.96544
2012,M_40_44,20011,Calais,ME,351.35688
2012,M_40_44,20012,Caribou,ME,558.04371
2012,M_40_44,20013,Damariscotta,ME,332.19348
2012,M_40_44,20014,Dover-Foxcroft,ME,620.76938
2012,M_40_44,20015,Ellsworth,ME,804.49598
2012,M_40_44,20016,Farmington,ME,1143.43931
2012,M_40_44,20017,Fort Kent,ME,423.43644
2012,M_40_44,20018,Houlton,ME,503.1292
2012,M_40_44,20019,Lewiston,ME,3913.07109
2012,M_40_44,20020,Lincoln,ME,384.02199
2012,M_40_44,20021,Machias,ME,476.58072
2012,M_40_44,20022,Millinocket,ME,326.83652
2012,M_40_44,20023,Norway,ME,812.71381
2012,M_40_44,20024,Pittsfield,ME,618.39861
2012,M_40_44,20025,Portland,ME,8756.4211
2012,M_40_44,20026,Presque Isle,ME,661.87077
2012,M_40_44,20027,Rockland,ME,1549.70956
2012,M_40_44,20028,Rumford,ME,507.45897
2012,M_40_44,20029,Sanford,ME,1508.6816000000001
2012,M_40_44,20030,Skowhegan,ME,1058.5424600000001
2012,M_40_44,20031,Waterville,ME,2325.46418
2012,M_40_44,20033,York,ME,1622.0484000000001
2012,M_40_44,20035,Greenville,ME,64.20958999999999
2012,M_40_44,30006,Dover,NH,396.37940000000003
2012,M_40_44,30022,Portsmouth,NH,0
2012,M_45_49,20001,Augusta,ME,2595.8078
2012,M_45_49,20002,Bangor,ME,4544.78426
2012,M_45_49,20003,Bar Harbor,ME,340.6936
2012,M_45_49,20005,Belfast,ME,750.73775
2012,M_45_49,20006,Biddeford,ME,2975.2831499999998
2012,M_45_49,20007,Blue Hill,ME,478.70534
2012,M_45_49,20008,Boothbay Harbor,ME,228.40800000000002
2012,M_45_49,20009,Bridgton,ME,710.98695
2012,M_45_49,20010,Brunswick,ME,2683.5804
2012,M_45_49,20011,Calais,ME,399.56133
2012,M_45_49,20012,Caribou,ME,683.2709100000001
2012,M_45_49,20013,Damariscotta,ME,397.044
2012,M_45_49,20014,Dover-Foxcroft,ME,709.85158
2012,M_45_49,20015,Ellsworth,ME,949.2199300000001
2012,M_45_49,20016,Farmington,ME,1329.8647
2012,M_45_49,20017,Fort Kent,ME,518.45724
2012,M_45_49,20018,Houlton,ME,611.1255
2012,M_45_49,20019,Lewiston,ME,4348.29856
2012,M_45_49,20020,Lincoln,ME,432.04383
2012,M_45_49,20021,Machias,ME,541.96527
2012,M_45_49,20022,Millinocket,ME,368.82084
2012,M_45_49,20023,Norway,ME,987.07717
2012,M_45_49,20024,Pittsfield,ME,680.4562900000001
2012,M_45_49,20025,Portland,ME,9495.45909
2012,M_45_49,20026,Presque Isle,ME,810.39717
2012,M_45_49,20027,Rockland,ME,1765.7932
2012,M_45_49,20028,Rumford,ME,615.76014
2012,M_45_49,20029,Sanford,ME,1709.0184000000002
2012,M_45_49,20030,Skowhegan,ME,1152.80239
2012,M_45_49,20031,Waterville,ME,2605.42554
2012,M_45_49,20033,York,ME,1837.4391
2012,M_45_49,20035,Greenville,ME,73.83176
2012,M_45_49,30006,Dover,NH,449.01435000000004
2012,M_45_49,30022,Portsmouth,NH,0
2012,M_50_54,20001,Augusta,ME,2899.83778
2012,M_50_54,20002,Bangor,ME,5190.873930000001
2012,M_50_54,20003,Bar Harbor,ME,389.84400000000005
2012,M_50_54,20005,Belfast,ME,793.95365
2012,M_50_54,20006,Biddeford,ME,3273.3959999999997
2012,M_50_54,20007,Blue Hill,ME,547.7661
2012,M_50_54,20008,Boothbay Harbor,ME,257.14934
2012,M_50_54,20009,Bridgton,ME,791.48002
2012,M_50_54,20010,Brunswick,ME,2952.84222
2012,M_50_54,20011,Calais,ME,467.04756
2012,M_50_54,20012,Caribou,ME,776.1477500000001
2012,M_50_54,20013,Damariscotta,ME,447.00536999999997
2012,M_50_54,20014,Dover-Foxcroft,ME,897.90106
2012,M_50_54,20015,Ellsworth,ME,1089.77049
2012,M_50_54,20016,Farmington,ME,1616.38878
2012,M_50_54,20017,Fort Kent,ME,588.931
2012,M_50_54,20018,Houlton,ME,695.4580100000001
2012,M_50_54,20019,Lewiston,ME,4545.77913
2012,M_50_54,20020,Lincoln,ME,494.43016
2012,M_50_54,20021,Machias,ME,633.50364
2012,M_50_54,20022,Millinocket,ME,421.96168
2012,M_50_54,20023,Norway,ME,1191.35312
2012,M_50_54,20024,Pittsfield,ME,767.32522
2012,M_50_54,20025,Portland,ME,10046.077440000001
2012,M_50_54,20026,Presque Isle,ME,920.5542499999999
2012,M_50_54,20027,Rockland,ME,1885.19111
2012,M_50_54,20028,Rumford,ME,744.44546
2012,M_50_54,20029,Sanford,ME,1880.256
2012,M_50_54,20030,Skowhegan,ME,1289.9052199999999
2012,M_50_54,20031,Waterville,ME,2888.0238
2012,M_50_54,20033,York,ME,2021.544
2012,M_50_54,20035,Greenville,ME,95.83332999999999
2012,M_50_54,30006,Dover,NH,494.004
2012,M_50_54,30022,Portsmouth,NH,0
2012,M_55_59,20001,Augusta,ME,2826.23362
2012,M_55_59,20002,Bangor,ME,4888.266
2012,M_55_59,20003,Bar Harbor,ME,418.66240000000005
2012,M_55_59,20005,Belfast,ME,899.22315
2012,M_55_59,20006,Biddeford,ME,3016.97998
2012,M_55_59,20007,Blue Hill,ME,588.25856
2012,M_55_59,20008,Boothbay Harbor,ME,262.6692
2012,M_55_59,20009,Bridgton,ME,736.26496
2012,M_55_59,20010,Brunswick,ME,2769.32506
2012,M_55_59,20011,Calais,ME,483.47278
2012,M_55_59,20012,Caribou,ME,751.88498
2012,M_55_59,20013,Damariscotta,ME,456.6006
2012,M_55_59,20014,Dover-Foxcroft,ME,849.46836
2012,M_55_59,20015,Ellsworth,ME,1163.68996
2012,M_55_59,20016,Farmington,ME,1511.34532
2012,M_55_59,20017,Fort Kent,ME,570.52072
2012,M_55_59,20018,Houlton,ME,674.7810900000001
2012,M_55_59,20019,Lewiston,ME,4189.4778799999995
2012,M_55_59,20020,Lincoln,ME,458.88103
2012,M_55_59,20021,Machias,ME,655.78282
2012,M_55_59,20022,Millinocket,ME,392.25644
2012,M_55_59,20023,Norway,ME,1116.58778
2012,M_55_59,20024,Pittsfield,ME,730.65591
2012,M_55_59,20025,Portland,ME,9292.43486
2012,M_55_59,20026,Presque Isle,ME,891.77726
2012,M_55_59,20027,Rockland,ME,2067.66572
2012,M_55_59,20028,Rumford,ME,697.6562
2012,M_55_59,20029,Sanford,ME,1732.96928
2012,M_55_59,20030,Skowhegan,ME,1249.5018599999999
2012,M_55_59,20031,Waterville,ME,2855.0263299999997
2012,M_55_59,20033,York,ME,1863.18972
2012,M_55_59,20035,Greenville,ME,91.16754
2012,M_55_59,30006,Dover,NH,455.30702
2012,M_55_59,30022,Portsmouth,NH,0
2012,M_60_64,20001,Augusta,ME,2519.3038599999995
2012,M_60_64,20002,Bangor,ME,4344.75575
2012,M_60_64,20003,Bar Harbor,ME,394.4408
2012,M_60_64,20005,Belfast,ME,862.6558500000001
2012,M_60_64,20006,Biddeford,ME,2648.33324
2012,M_60_64,20007,Blue Hill,ME,554.22502
2012,M_60_64,20008,Boothbay Harbor,ME,260.19478000000004
2012,M_60_64,20009,Bridgton,ME,647.60979
2012,M_60_64,20010,Brunswick,ME,2481.79284
2012,M_60_64,20011,Calais,ME,469.90412
2012,M_60_64,20012,Caribou,ME,702.83766
2012,M_60_64,20013,Damariscotta,ME,452.29929
2012,M_60_64,20014,Dover-Foxcroft,ME,885.5268599999999
2012,M_60_64,20015,Ellsworth,ME,1101.64811
2012,M_60_64,20016,Farmington,ME,1374.07155
2012,M_60_64,20017,Fort Kent,ME,533.3042399999999
2012,M_60_64,20018,Houlton,ME,630.61434
2012,M_60_64,20019,Lewiston,ME,3572.4313899999997
2012,M_60_64,20020,Lincoln,ME,405.80711999999994
2012,M_60_64,20021,Machias,ME,637.37828
2012,M_60_64,20022,Millinocket,ME,347.64976
2012,M_60_64,20023,Norway,ME,1017.33333
2012,M_60_64,20024,Pittsfield,ME,652.02108
2012,M_60_64,20025,Portland,ME,7976.12918
2012,M_60_64,20026,Presque Isle,ME,833.60442
2012,M_60_64,20027,Rockland,ME,1966.3599100000001
2012,M_60_64,20028,Rumford,ME,635.9422500000001
2012,M_60_64,20029,Sanford,ME,1521.21664
2012,M_60_64,20030,Skowhegan,ME,1125.9930799999997
2012,M_60_64,20031,Waterville,ME,2545.85979
2012,M_60_64,20033,York,ME,1635.52536
2012,M_60_64,20035,Greenville,ME,98.54317
2012,M_60_64,30006,Dover,NH,399.67276
2012,M_60_64,30022,Portsmouth,NH,0
2012,M_65_69,20001,Augusta,ME,1970.4343999999999
2012,M_65_69,20002,Bangor,ME,3236.73801
2012,M_65_69,20003,Bar Harbor,ME,330.61600000000004
2012,M_65_69,20005,Belfast,ME,704.1975500000001
2012,M_65_69,20006,Biddeford,ME,2013.13854
2012,M_65_69,20007,Blue Hill,ME,464.54540000000003
2012,M_65_69,20008,Boothbay Harbor,ME,257.33968
2012,M_65_69,20009,Bridgton,ME,495.90138
2012,M_65_69,20010,Brunswick,ME,1986.2357
2012,M_65_69,20011,Calais,ME,387.77802
2012,M_65_69,20012,Caribou,ME,590.6549600000001
2012,M_65_69,20013,Damariscotta,ME,447.33624
2012,M_65_69,20014,Dover-Foxcroft,ME,751.8055800000001
2012,M_65_69,20015,Ellsworth,ME,921.15538
2012,M_65_69,20016,Farmington,ME,1129.69634
2012,M_65_69,20017,Fort Kent,ME,448.18144
2012,M_65_69,20018,Houlton,ME,526.68299
2012,M_65_69,20019,Lewiston,ME,2727.6868400000003
2012,M_65_69,20020,Lincoln,ME,300.05635
2012,M_65_69,20021,Machias,ME,525.98238
2012,M_65_69,20022,Millinocket,ME,258.4798
2012,M_65_69,20023,Norway,ME,786.17744
2012,M_65_69,20024,Pittsfield,ME,515.47575
